doi,modality,split,label
10.3892/mmr.2014.2123,image,internal,paper_mill
10.3892/or.2017.5794,image,internal,paper_mill
10.1155/2021/4468140,image,internal,paper_mill
10.1155/2022/3963681,image,internal,paper_mill
10.1155/2021/6591541,image,internal,paper_mill
10.1155/2022/8974859,image,internal,paper_mill
10.3892/or.2021.8068,image,internal,paper_mill
10.1155/2019/7192798,image,internal,paper_mill
10.1155/2021/4757668,image,internal,paper_mill
10.1177/1533033819850189,image,internal,paper_mill
10.1155/2022/8575305,image,internal,paper_mill
10.1155/2022/9896490,image,internal,paper_mill
10.18632/aging.103564,image,internal,paper_mill
10.1111/cas.13575,image,internal,paper_mill
10.2147/cmar.s246166,image,internal,paper_mill
10.1155/2021/6431007,image,internal,paper_mill
10.1155/2021/7956184,image,internal,paper_mill
10.1155/2022/2897338,image,internal,paper_mill
10.3389/fphar.2019.01700,image,internal,paper_mill
10.1155/2022/6428796,image,internal,paper_mill
10.3892/or.2018.6264,image,internal,paper_mill
10.3892/ol.2018.8109,image,internal,paper_mill
10.3892/ol.2017.5941,image,internal,paper_mill
10.1155/2022/2476126,image,internal,paper_mill
10.1155/2022/6203817,image,internal,paper_mill
10.2147/ott.s233256,image,internal,paper_mill
10.1155/2022/6441179,image,internal,paper_mill
10.1002/2211-5463.12215,image,internal,paper_mill
10.3892/etm.2014.1501,image,internal,paper_mill
10.1080/21655979.2021.1938497,image,internal,paper_mill
10.3892/mmr.2017.7167,image,internal,paper_mill
10.1155/2021/9957161,image,internal,paper_mill
10.1155/2022/7832618,image,internal,paper_mill
10.3892/or.2015.4437,image,internal,paper_mill
10.2147/cmar.s270813,image,internal,paper_mill
10.3892/mmr.2018.9090,image,internal,paper_mill
10.3892/mmr.2017.8361,image,internal,paper_mill
10.2147/ott.s190303,image,internal,paper_mill
10.1155/2023/9638322,image,internal,paper_mill
10.1016/j.fob.2015.10.009,image,internal,paper_mill
10.3892/or.2018.6302,image,internal,paper_mill
10.1371/journal.pone.0092230,image,internal,paper_mill
10.1155/2022/5721630,image,internal,paper_mill
10.1155/2022/6716143,image,internal,paper_mill
10.3892/mmr.2015.4609,image,internal,paper_mill
10.1155/2022/7967722,image,internal,paper_mill
10.1155/2022/3546455,image,internal,paper_mill
10.1039/c8ra02291g,image,internal,paper_mill
10.1155/2022/4132989,image,internal,paper_mill
10.1155/2022/2296574,image,internal,paper_mill
10.1155/2022/5702014,image,internal,paper_mill
10.3892/mmr.2018.9069,image,internal,paper_mill
10.3892/or.2017.5835,image,internal,paper_mill
10.3892/ijo.2018.4483,image,internal,paper_mill
10.1155/2022/8953807,image,internal,paper_mill
10.1155/2022/7445042,image,internal,paper_mill
10.3389/fonc.2021.622727,image,internal,paper_mill
10.3892/etm.2019.7226,image,internal,paper_mill
10.1042/bsr20191571,image,internal,paper_mill
10.3892/mmr.2015.4506,image,internal,paper_mill
10.3892/ijmm.2018.3464,image,internal,paper_mill
10.1155/2022/4135752,image,internal,paper_mill
10.1155/2022/1345695,image,internal,paper_mill
10.1155/2021/7020177,image,internal,paper_mill
10.1155/2023/9337763,image,internal,paper_mill
10.2147/rmhp.s260113,image,internal,paper_mill
10.1155/2022/1313359,image,internal,paper_mill
10.3892/etm.2017.4685,image,internal,paper_mill
10.1155/2022/6565620,image,internal,paper_mill
10.1155/2022/9374774,image,internal,paper_mill
10.1042/bsr20160165,image,internal,paper_mill
10.1155/2022/4010947,image,internal,paper_mill
10.1155/2022/6175053,image,internal,paper_mill
10.1155/2022/5314225,image,internal,paper_mill
10.1155/2021/5521058,image,internal,paper_mill
10.2147/ott.s237802,image,internal,paper_mill
10.3389/fonc.2021.630241,image,internal,paper_mill
10.1155/2022/8365565,image,internal,paper_mill
10.1155/2022/4041550,image,internal,paper_mill
10.3892/mmr.2017.6257,image,internal,paper_mill
10.1155/2022/1707914,image,internal,paper_mill
10.31083/j.fbe1401002,image,internal,paper_mill
10.1155/2023/7146589,image,internal,paper_mill
10.3892/ijmm.2015.2217,image,internal,paper_mill
10.3727/096504016x14719078133366,image,internal,paper_mill
10.1155/2022/7702512,image,internal,paper_mill
10.18632/aging.103157,image,internal,paper_mill
10.3892/or.2015.4333,image,internal,paper_mill
10.3892/ol.2017.6210,image,internal,paper_mill
10.3892/ol.2019.9901,image,internal,paper_mill
10.1155/2022/4153211,image,internal,paper_mill
10.1155/2022/7386946,image,internal,paper_mill
10.1155/2022/1244836,image,internal,paper_mill
10.1155/2022/1548155,image,internal,paper_mill
10.1155/2021/6929971,image,internal,paper_mill
10.1155/2021/1732176,image,internal,paper_mill
10.1155/2022/5160748,image,internal,paper_mill
10.1155/2021/5771101,image,internal,paper_mill
10.1038/s41389-018-0078-y,image,internal,paper_mill
10.1155/2022/4456987,image,internal,paper_mill
10.1155/2021/2680526,image,internal,paper_mill
10.18632/oncotarget.21431,image,internal,paper_mill
10.2147/cmar.s250284,image,internal,paper_mill
10.1042/bsr20170186,image,internal,paper_mill
10.1042/bsr20171615,image,internal,paper_mill
10.1186/s13046-019-1070-x,image,internal,paper_mill
10.3892/mmr.2017.8229,image,internal,paper_mill
10.1155/2022/8749999,image,internal,paper_mill
10.1155/2022/3518190,image,internal,paper_mill
10.1155/2021/6032546,image,internal,paper_mill
10.3892/etm.2018.6216,image,internal,paper_mill
10.3892/mmr.2019.9805,image,internal,paper_mill
10.1155/2021/5920035,image,internal,paper_mill
10.1016/j.omtn.2019.06.003,image,internal,paper_mill
10.1155/2021/9174055,image,internal,paper_mill
10.1155/2021/4711232,image,internal,paper_mill
10.1042/bsr20160542,image,internal,paper_mill
10.3892/mmr.2019.9826,image,internal,paper_mill
10.3892/or.2016.4999,image,internal,paper_mill
10.3892/mmr.2015.4560,image,internal,paper_mill
10.2147/ott.s199196,image,internal,paper_mill
10.3892/mmr.2017.7000,image,internal,paper_mill
10.1155/2022/3472722,image,internal,paper_mill
10.1155/2022/5467712,image,internal,paper_mill
10.3892/etm.2017.5245,image,internal,paper_mill
10.2147/cmar.s286866,image,internal,paper_mill
10.1155/2022/6587884,image,internal,paper_mill
10.1155/2022/9708829,image,internal,paper_mill
10.1155/2021/8996673,image,internal,paper_mill
10.1155/2021/1522250,image,internal,paper_mill
10.2147/ott.s184118,image,internal,paper_mill
10.1155/2021/6618519,image,internal,paper_mill
10.1186/s12935-021-01885-0,image,internal,paper_mill
10.1155/2022/5490644,image,internal,paper_mill
10.1155/2022/1063130,image,internal,paper_mill
10.3892/or.2015.3730,image,internal,paper_mill
10.1155/2020/8386936,image,internal,paper_mill
10.1155/2022/6879566,image,internal,paper_mill
10.3892/ijo.2018.4412,image,internal,paper_mill
10.1155/2022/8752375,image,internal,paper_mill
10.2147/ott.s224521,image,internal,paper_mill
10.1186/s12935-020-01493-4,image,internal,paper_mill
10.1155/2022/2318170,image,internal,paper_mill
10.1155/2021/3426080,image,internal,paper_mill
10.1155/2022/2601852,image,internal,paper_mill
10.3892/ol.2015.3242,image,internal,paper_mill
10.1002/2211-5463.12693,image,internal,paper_mill
10.1155/2022/7896218,image,internal,paper_mill
10.1186/s12943-018-0783-3,image,internal,paper_mill
10.1155/2022/3092063,image,internal,paper_mill
10.1155/2021/4731281,image,internal,paper_mill
10.1155/2022/8500910,image,internal,paper_mill
10.3892/or.2018.6774,image,internal,paper_mill
10.1155/2021/3422393,image,internal,paper_mill
10.1155/2022/5821938,image,internal,paper_mill
10.1155/2022/9578307,image,internal,paper_mill
10.1155/2021/6614784,image,internal,paper_mill
10.1155/2022/2731744,image,internal,paper_mill
10.1155/2022/1620802,image,internal,paper_mill
10.1155/2022/6245647,image,internal,paper_mill
10.1155/2021/1395131,image,internal,paper_mill
10.3892/etm.2021.11088,image,internal,paper_mill
10.1155/2022/3107965,image,internal,paper_mill
10.3892/ol.2017.5709,image,internal,paper_mill
10.1155/2022/2502010,image,internal,paper_mill
10.1186/1471-2091-13-25,image,internal,paper_mill
10.1155/2022/9084852,image,internal,paper_mill
10.3892/etm.2014.1570,image,internal,paper_mill
10.1155/2022/7171126,image,internal,paper_mill
10.1042/bsr20170109,image,internal,paper_mill
10.1155/2022/6336700,image,internal,paper_mill
10.1155/2021/6959557,image,internal,paper_mill
10.1155/2022/4878378,image,internal,paper_mill
10.1155/2022/2959846,image,internal,paper_mill
10.1155/2022/3726351,image,internal,paper_mill
10.1155/2022/5140148,image,internal,paper_mill
10.1155/2022/6881932,image,internal,paper_mill
10.1155/2022/4247670,image,internal,paper_mill
10.3892/etm.2017.5624,image,internal,paper_mill
10.1155/2022/3436631,image,internal,paper_mill
10.1155/2022/6960304,image,internal,paper_mill
10.2147/cmar.s268222,image,internal,paper_mill
10.1155/2022/8367395,image,internal,paper_mill
10.3892/or.2015.4251,image,internal,paper_mill
10.1016/j.omtn.2018.12.006,image,internal,paper_mill
10.3892/mmr.2016.5477,image,internal,paper_mill
10.1155/2022/9528444,image,internal,paper_mill
10.1080/21655979.2020.1754038,image,internal,paper_mill
10.1155/2022/1871841,image,internal,paper_mill
10.1155/2021/1141619,image,internal,paper_mill
10.1155/2022/2786567,image,internal,paper_mill
10.1155/2022/3565676,image,internal,paper_mill
10.1155/2023/8026918,image,internal,paper_mill
10.1155/2023/5055869,image,internal,paper_mill
10.3892/or.2016.5007,image,internal,paper_mill
10.1186/s11671-020-03416-8,image,internal,paper_mill
10.3892/mmr.2014.2684,image,internal,paper_mill
10.1177/0300060519896154,image,internal,paper_mill
10.3892/etm.2020.8926,image,internal,paper_mill
10.2147/cmar.s200566,image,internal,paper_mill
10.1155/2022/9119245,image,internal,paper_mill
10.1155/2022/3087681,image,internal,paper_mill
10.3892/ijmm.2019.4245,image,internal,paper_mill
10.1155/2022/7179733,image,internal,paper_mill
10.1155/2020/8854245,image,internal,paper_mill
10.1155/2022/7247549,image,internal,paper_mill
10.3892/mmr.2016.5769,image,internal,paper_mill
10.3389/fimmu.2021.681984,image,internal,paper_mill
10.1038/onc.2013.399,image,internal,control
10.1038/s41388-020-01424-7,image,internal,control
10.1007/s00428-014-1667-6,image,internal,control
10.3390/nu2020099,image,internal,control
10.3389/fonc.2024.1383104,image,internal,control
10.3390/ijms222312828,image,internal,control
10.1038/onc.2013.207,image,internal,control
10.1038/s41388-021-01702-y,image,internal,control
10.1186/1477-7827-8-35,image,internal,control
10.1038/onc.2013.263,image,internal,control
10.1038/s41467-018-06178-1,image,internal,control
10.1038/onc.2015.125,image,internal,control
10.1038/s41591-023-02372-x,image,internal,control
10.3390/cancers16213588,image,internal,control
10.1007/s10120-024-01487-5,image,internal,control
10.1038/onc.2012.565,image,internal,control
10.1371/journal.pone.0053096,image,internal,control
10.1038/s41388-023-02747-x,image,internal,control
10.1038/onc.2012.392,image,internal,control
10.15252/embj.2018100526,image,internal,control
10.1038/onc.2014.211,image,internal,control
10.15252/embj.2021108125,image,internal,control
10.1186/s12967-017-1256-y,image,internal,control
10.3390/nano9010014,image,internal,control
10.18632/oncotarget.21614,image,internal,control
10.1038/onc.2017.193,image,internal,control
10.1038/s41388-018-0343-8,image,internal,control
10.1016/j.ccell.2018.06.007,image,internal,control
10.1038/onc.2015.344,image,internal,control
10.1371/journal.pone.0031055,image,internal,control
10.1038/s41591-023-02496-0,image,internal,control
10.20524/aog.2017.0169,image,internal,control
10.3802/jgo.2017.28.e69,image,internal,control
10.1186/1475-2867-8-1,image,internal,control
10.1177/15347354221118328,image,internal,control
10.3390/ijms20010039,image,internal,control
10.1371/journal.pone.0134185,image,internal,control
10.1186/s12929-020-00633-2,image,internal,control
10.1016/j.cell.2019.03.005,image,internal,control
10.1097/md.0000000000004588,image,internal,control
10.1038/onc.2011.43,image,internal,control
10.1155/2013/306705,image,internal,control
10.1038/s41388-022-02329-3,image,internal,control
10.1038/onc.2014.416,image,internal,control
10.1038/onc.2017.278,image,internal,control
10.1016/j.ccell.2021.09.002,image,internal,control
10.3390/ijms19040941,image,internal,control
10.1038/onc.2016.134,image,internal,control
10.7150/thno.65522,image,internal,control
10.3390/ijms21218308,image,internal,control
10.1038/s41388-019-0993-1,image,internal,control
10.3390/ijms19103096,image,internal,control
10.1038/sj.bjc.6605188,image,internal,control
10.3892/mmr.2014.3083,image,internal,control
10.1136/bmjopen-2021-056396,image,internal,control
10.1038/onc.2013.334,image,internal,control
10.1186/1471-230x-14-67,image,internal,control
10.1186/1471-2407-10-73,image,internal,control
10.1038/onc.2011.505,image,internal,control
10.1038/sj.emboj.7600969,image,internal,control
10.1038/onc.2014.143,image,internal,control
10.3390/nu7075065,image,internal,control
10.1186/s13046-019-1196-x,image,internal,control
10.1038/s41388-019-0890-7,image,internal,control
10.1038/88961,image,internal,control
10.1038/sj.bjc.6601171,image,internal,control
10.1002/ctm2.106,image,internal,control
10.1186/s40164-018-0100-2,image,internal,control
10.1038/srep19740,image,internal,control
10.1002/1878-0261.13655,image,internal,control
10.1038/onc.2016.467,image,internal,control
10.2147/clep.s466029,image,internal,control
10.1016/j.cell.2018.03.022,image,internal,control
10.1186/s13063-018-3083-8,image,internal,control
10.3892/or.2017.6087,image,internal,control
10.1093/nar/gkl845,image,internal,control
10.1038/s41591-023-02682-0,image,internal,control
10.1186/s12894-019-0539-4,image,internal,control
10.3389/fonc.2023.1079040,image,internal,control
10.1371/journal.ppat.0030140,image,internal,control
10.1038/s41388-018-0516-5,image,internal,control
10.7150/ijms.9982,image,internal,control
10.1007/s40336-017-0238-7,image,internal,control
10.1186/1471-2407-14-951,image,internal,control
10.1038/modpathol.3880256,image,internal,control
