doi,pmid,pmcid,label,source,journal,country,pub_year
10.1124/jpet.111.188730,22328572,,control,openalex,Journal of Pharmacology and Experimental Therapeutics,Taiwan,2012
10.1186/s13075-014-0449-5,25267341,,control,openalex,Arthritis Research & Therapy,Taiwan,2014
10.1038/srep23979,27052782,,control,openalex,Scientific Reports,Taiwan,2016
10.1097/md.0000000000001063,26131826,,control,openalex,Medicine,Taiwan,2015
10.3748/wjg.v21.i42.12042,26576090,,control,openalex,World Journal of Gastroenterology,Taiwan,2015
10.18632/oncotarget.13006,27816970,,control,openalex,Oncotarget,Taiwan,2016
10.1038/srep36650,27833124,,control,openalex,Scientific Reports,Taiwan,2016
10.1155/2016/4368101,28116318,,control,openalex,Journal of Immunology Research,Taiwan,2016
10.1021/acs.molpharmaceut.7b00737,29061050,,control,openalex,Molecular Pharmaceutics,Taiwan,2017
10.1016/j.ygyno.2017.12.003,29269219,,control,openalex,Gynecologic Oncology,Taiwan,2017
10.1096/fj.201800687,29906246,,control,openalex,The FASEB Journal,Taiwan,2018
10.1111/apt.14835,29897132,,control,openalex,Alimentary Pharmacology & Therapeutics,Taiwan,2018
10.1097/prs.0000000000004793,30020232,,control,openalex,Plastic & Reconstructive Surgery,Taiwan,2018
10.1016/j.ebiom.2019.04.010,30982765,,control,openalex,EBioMedicine,Taiwan,2019
10.4251/wjgo.v11.i9.686,31558974,,control,openalex,World Journal of Gastrointestinal Oncology,Taiwan,2019
10.1016/j.lungcan.2007.08.026,17900752,,control,openalex,Lung Cancer,Taiwan,2007
10.1016/j.bcp.2009.08.006,19682436,,control,openalex,Biochemical Pharmacology,Taiwan,2009
10.1023/a:1018971313256,10450922,,control,openalex,Pharmaceutical Research,Taiwan,1999
10.1093/humrep/14.3.664,10221692,,control,openalex,Human Reproduction,Taiwan,1999
10.1016/j.kjms.2015.05.005,26228277,,control,openalex,The Kaohsiung Journal of Medical Sciences,Taiwan,2015
10.1530/erc-14-0269,25600560,,control,openalex,Endocrine Related Cancer,Taiwan,2015
10.1016/j.cbi.2014.01.008,24463199,,control,openalex,Chemico-Biological Interactions,Taiwan,2014
10.1007/s12664-012-0225-x,22932964,,control,openalex,Indian Journal of Gastroenterology,Taiwan,2012
10.1016/j.ijcard.2012.05.096,22709730,,control,openalex,International Journal of Cardiology,Taiwan,2012
10.3390/jcm5020024,26861406,,control,openalex,Journal of Clinical Medicine,Taiwan,2016
10.1002/hed.24595,27696591,,control,openalex,Head & Neck,Taiwan,2016
10.1371/journal.pone.0060369,23637748,,paper_mill,pubpeer,PloS one,United States,2013
10.3390/ijms140714171,23880861,,paper_mill,pubpeer,International journal of molecular sciences,Switzerland,2013
10.1093/carcin/bgt337,24130168,,paper_mill,pubpeer,Carcinogenesis,England,2014
10.1007/s13577-013-0085-4,24243432,,paper_mill,pubpeer,Human cell,Japan,2014
10.1007/s10120-014-0340-8,24481854,,paper_mill,pubpeer,Gastric cancer : official journal of the International Gastric Cancer Association and the Japanese Gastric Cancer Association,Japan,2015
10.1371/journal.pone.0088057,24498243,,paper_mill,pubpeer,PloS one,United States,2014
10.1371/journal.pone.0091661,24675898,,paper_mill,pubpeer,PloS one,United States,2014
10.1371/journal.pone.0102621,25025684,,paper_mill,pubpeer,PloS one,United States,2014
10.1186/s13046-014-0099-0,25433493,,paper_mill,pubpeer,Journal of experimental & clinical cancer research : CR,England,2014
,25520877,,paper_mill,pubpeer,American journal of cancer research,United States,2014
10.1158/0008-5472.can-14-0787,25634213,,paper_mill,pubpeer,Cancer research,United States,2015
10.18632/oncotarget.2755,25654811,,paper_mill,pubpeer,Oncotarget,United States,2015
10.1111/cpr.12181,25818666,,paper_mill,pubpeer,Cell proliferation,England,2015
10.1111/cpr.12187,25880599,,paper_mill,pubpeer,Cell proliferation,England,2015
10.18632/oncotarget.3265,25888635,,paper_mill,pubpeer,Oncotarget,United States,2015
10.1371/journal.pone.0124428,25961751,,paper_mill,pubpeer,PloS one,United States,2015
10.1371/journal.pone.0125474,26098560,,paper_mill,pubpeer,PloS one,United States,2015
10.1371/journal.pone.0130124,26102366,,paper_mill,pubpeer,PloS one,United States,2015
10.1186/s13046-015-0177-y,26104682,,paper_mill,pubpeer,Journal of experimental & clinical cancer research : CR,England,2015
10.1186/s13046-015-0197-7,26253106,,paper_mill,pubpeer,Journal of experimental & clinical cancer research : CR,England,2015
10.1371/journal.pone.0132225,26382657,,paper_mill,pubpeer,PloS one,United States,2015
10.1038/srep16229,26542173,,paper_mill,pubpeer,Scientific reports,England,2015
10.1038/srep18824,26729612,,paper_mill,pubpeer,Scientific reports,England,2016
10.1007/s13277-016-4797-4,26768615,,paper_mill,pubpeer,Tumour biology : the journal of the International Society for Oncodevelopmental Biology and Medicine,United States,2016
10.1016/j.acthis.2016.02.001,27071318,,paper_mill,pubpeer,Acta histochemica,Germany,2016
10.18632/oncotarget.8739,27092877,,paper_mill,pubpeer,Oncotarget,United States,2016
10.18632/oncotarget.9068,27145462,,paper_mill,pubpeer,Oncotarget,United States,2016
10.1111/jcmm.12852,27222381,,paper_mill,pubpeer,Journal of cellular and molecular medicine,England,2016
10.1371/journal.pone.0158347,27391479,,paper_mill,pubpeer,PloS one,United States,2016
10.1371/journal.pone.0155518,27513473,,paper_mill,pubpeer,PloS one,United States,2016
10.1371/journal.pone.0156701,27580131,,paper_mill,pubpeer,PloS one,United States,2016
10.1371/journal.pgen.1006259,27617961,,paper_mill,pubpeer,PLoS genetics,United States,2016
10.18632/oncotarget.8987,27621042,,paper_mill,pubpeer,Oncotarget,United States,2016
,27725860,,paper_mill,pubpeer,American journal of translational research,United States,2016
10.1111/jcmm.12966,27781416,,paper_mill,pubpeer,Journal of cellular and molecular medicine,England,2017
10.18632/oncotarget.13526,27893429,,paper_mill,pubpeer,Oncotarget,United States,2016
,27904698,,paper_mill,pubpeer,American journal of translational research,United States,2016
10.1371/journal.pone.0175553,28604772,,paper_mill,pubpeer,PloS one,United States,2017
10.18632/oncotarget.17045,28915582,,paper_mill,pubpeer,Oncotarget,United States,2017
10.1371/journal.pone.0184746,29095823,,paper_mill,pubpeer,PloS one,United States,2017
10.18632/oncotarget.21919,29228608,,paper_mill,pubpeer,Oncotarget,United States,2017
10.18632/oncotarget.23249,29416757,,paper_mill,pubpeer,Oncotarget,United States,2018
10.1111/jcmm.13518,29502343,,paper_mill,pubpeer,Journal of cellular and molecular medicine,England,2018
10.1007/s11356-018-1784-x,29671226,,paper_mill,pubpeer,Environmental science and pollution research international,Germany,2018
10.1002/1878-0261.12527,31162777,,paper_mill,pubpeer,Molecular oncology,United States,2019
10.3892/etm.2019.7841,31572503,,paper_mill,pubpeer,Experimental and therapeutic medicine,Greece,2019
10.1186/s12935-019-1045-1,31827395,,paper_mill,pubpeer,Cancer cell international,England,2019
10.7150/jca.34902,32201542,,paper_mill,pubpeer,Journal of Cancer,Australia,2020
10.1371/journal.pone.0090952,24632577,,paper_mill,pubpeer,PloS one,United States,2014
10.1371/journal.pone.0116170,25621839,,paper_mill,pubpeer,PloS one,United States,2015
10.1590/acb360406,34076083,,paper_mill,pubpeer,Acta cirurgica brasileira,Brazil,2021
10.1590/acb370108,35475892,,paper_mill,pubpeer,Acta cirurgica brasileira,Brazil,2022
10.1590/acb370605,36074398,,paper_mill,pubpeer,Acta cirurgica brasileira,Brazil,2022
10.1590/acb370606,36074399,,paper_mill,pubpeer,Acta cirurgica brasileira,Brazil,2022
10.3892/or.2012.2113,23129237,,paper_mill,pubpeer,Oncology reports,Greece,2013
10.3892/ol.2012.1069,23420294,,paper_mill,pubpeer,Oncology letters,Greece,2013
10.3892/mmr.2014.2819,25355053,,paper_mill,pubpeer,Molecular medicine reports,Greece,2015
,25973027,,paper_mill,pubpeer,International journal of clinical and experimental pathology,United States,2015
,26191127,,paper_mill,pubpeer,International journal of clinical and experimental pathology,United States,2015
10.1016/j.phymed.2015.05.004,26220626,,paper_mill,pubpeer,Phytomedicine : international journal of phytotherapy and phytopharmacology,Germany,2015
,26261482,,paper_mill,pubpeer,International journal of clinical and experimental pathology,United States,2015
,26537082,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2015
,26537084,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2015
10.3892/or.2016.4610,26846256,,paper_mill,pubpeer,Oncology reports,Greece,2016
10.3892/or.2016.4612,26846469,,paper_mill,pubpeer,Oncology reports,Greece,2016
,26854444,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2015
,26854445,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2015
,26854446,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2015
,26854457,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2015
,27061538,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2016
,27061547,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2016
10.3892/or.2016.4833,27222242,,paper_mill,pubpeer,Oncology reports,Greece,2016
,27569081,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2016
,27569083,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2016
,27685910,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2016
,27837623,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2016
,28338172,,paper_mill,pubpeer,European review for medical and pharmacological sciences,Italy,2017
,28365941,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2017
,28365943,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2017
10.1016/j.jphs.2017.04.003,28506595,,paper_mill,pubpeer,Journal of pharmacological sciences,Japan,2017
,28534371,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2017
,28730785,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2017
10.3892/mmr.2017.7484,28901510,,paper_mill,pubpeer,Molecular medicine reports,Greece,2017
10.3892/ol.2017.6945,29113236,,paper_mill,pubpeer,Oncology letters,Greece,2017
10.3892/mmr.2017.7977,29115486,,paper_mill,pubpeer,Molecular medicine reports,Greece,2018
10.1038/s41598-017-16781-9,29214989,,paper_mill,pubpeer,Scientific reports,England,2017
10.26355/eurrev_201712_13994,29271988,,paper_mill,pubpeer,European review for medical and pharmacological sciences,Italy,2017
10.12659/msm.905360,29291370,,paper_mill,pubpeer,Medical science monitor : international medical journal of experimental and clinical research,United States,2018
10.1002/cam4.1281,29316373,,paper_mill,pubpeer,Cancer medicine,United States,2018
,29332333,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2017
,29332340,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2017
,29332344,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2017
,29332352,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2017
,29332353,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2017
,29332356,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2017
10.1016/j.phymed.2017.12.001,29433670,,paper_mill,pubpeer,Phytomedicine : international journal of phytotherapy and phytopharmacology,Germany,2018
,29552759,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2018
,29552769,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2018
,29552771,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2018
,29552784,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2018
,29552785,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2018
,29552787,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2018
,29552788,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2018
10.26355/eurrev_201803_14475,29565491,,paper_mill,pubpeer,European review for medical and pharmacological sciences,Italy,2018
10.26355/eurrev_201803_14479,29565494,,paper_mill,pubpeer,European review for medical and pharmacological sciences,Italy,2018
10.12659/msm.905450,29615601,,paper_mill,pubpeer,Medical science monitor : international medical journal of experimental and clinical research,United States,2018
,29745074,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2018
,29745091,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2018
,29745075,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2018
10.1016/j.abb.2018.05.007,29758200,,paper_mill,pubpeer,Archives of biochemistry and biophysics,United States,2018
10.1016/j.cbi.2018.05.017,29859832,,paper_mill,pubpeer,Chemico-biological interactions,Ireland,2018
10.12659/msm.907853,29909423,,paper_mill,pubpeer,Medical science monitor : international medical journal of experimental and clinical research,United States,2018
10.12659/msm.909125,29961751,,paper_mill,pubpeer,Medical science monitor : international medical journal of experimental and clinical research,United States,2018
,30003721,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2018
,30003723,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2018
,30003730,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2018
,30003743,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2018
,30003744,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2018
,30003745,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2018
,30003746,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2018
,30003747,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2018
,30003749,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2018
,30003754,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2018
10.12659/msm.909193,30008466,,paper_mill,pubpeer,Medical science monitor : international medical journal of experimental and clinical research,United States,2018
10.3892/mmr.2018.9318,30066879,,paper_mill,pubpeer,Molecular medicine reports,Greece,2018
10.12659/msm.910137,30084434,,paper_mill,pubpeer,Medical science monitor : international medical journal of experimental and clinical research,United States,2018
10.12659/msm.909682,30135419,,paper_mill,pubpeer,Medical science monitor : international medical journal of experimental and clinical research,United States,2018
10.12659/msm.909745,30171812,,paper_mill,pubpeer,Medical science monitor : international medical journal of experimental and clinical research,United States,2018
10.12659/msm.910542,30224626,,paper_mill,pubpeer,Medical science monitor : international medical journal of experimental and clinical research,United States,2018
10.3892/ijmm.2018.3860,30226534,,paper_mill,pubpeer,International journal of molecular medicine,Greece,2018
10.12659/msm.911013,30273298,,paper_mill,pubpeer,Medical science monitor : international medical journal of experimental and clinical research,United States,2018
10.12659/msm.909669,30284554,,paper_mill,pubpeer,Medical science monitor : international medical journal of experimental and clinical research,United States,2018
,30358200,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2018
,30358211,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2018
,30358216,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2018
,30358226,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2018
10.26355/eurrev_201811_16259,30468468,,paper_mill,pubpeer,European review for medical and pharmacological sciences,Italy,2018
10.26355/eurrev_201811_16263,30468471,,paper_mill,pubpeer,European review for medical and pharmacological sciences,Italy,2018
10.1016/j.cbi.2018.11.009,30468732,,paper_mill,pubpeer,Chemico-biological interactions,Ireland,2019
10.1016/j.abb.2018.11.023,30521783,,paper_mill,pubpeer,Archives of biochemistry and biophysics,United States,2019
10.26355/eurrev_201812_16532,30556875,,paper_mill,pubpeer,European review for medical and pharmacological sciences,Italy,2018
,30570862,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2018
,30570866,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2018
,30570867,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2018
,30570868,,paper_mill,pubpeer,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,Cyprus,2018
